origin_value,company name,traded price,book value,price book ratio,PE ratio,Current ratio,Profit Margin,Return on Assets,Return on Equity,5 year average yield,Forward Annual Dividend Yield,Trailing Annual Dividend Yield,52-Week High,52-Week Low,beta,exchange,sector,industry,total_equity_5,total_equity_4,total_equity_3,total_equity_2,total_equity_1,total_liability_5,total_liability_4,total_liability_3,total_liability_2,total_liability_1,total_asset_5,total_asset_4,total_asset_3,total_asset_2,total_asset_1,balance sheet page,industry page,statistics page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
L05.SI,Lafe Corp Ltd (L05.SI),0.04,0.09,0.43,N/A,4.33,,3.09,39.79,,,,0.07,0.02,,SES,Financial,Real Estate Development,,,,,,"33,000","57,000","73,000","92,000",,"137,000","213,000","247,000","260,000",,https://sg.finance.yahoo.com/q/bs?s=L05.SI&annual,https://sg.finance.yahoo.com/q/pr?s=L05.SI,https://sg.finance.yahoo.com/q/ks?s=L05.SI,https://sg.finance.yahoo.com/q?s=L05.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
ER0.SI,KSH Holdings Ltd (ER0.SI),0.52,0.42,1.22,7.36,1.60,13.99,2.42,16.54,,,5.80,0.57,0.50,,SES,Financial,Real Estate Development,,,,,,"264,000","190,000","172,000","216,000",,"503,000","392,000","332,000","360,000",,https://sg.finance.yahoo.com/q/bs?s=ER0.SI&annual,https://sg.finance.yahoo.com/q/pr?s=ER0.SI,https://sg.finance.yahoo.com/q/ks?s=ER0.SI,https://sg.finance.yahoo.com/q?s=ER0.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
I21.SI,IS DJ USTECH US$ (I21.SI),101.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=I21.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
QL0.SI,IS LC 1-3Y S$D (QL0.SI),12.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=QL0.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
O9P.SI,IS ASIA HYG US$ (O9P.SI),10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=O9P.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
578.SI,KS Energy Ltd (578.SI),0.39,0.53,0.72,4.48,0.94,13.25,0.77,11.18,,,,0.53,0.35,,SES,Basic Materials,Oil & Gas Equipment & Services,,,,,,"477,000","305,000","337,000","481,000",,"922,000","690,000","659,000","919,000",,https://sg.finance.yahoo.com/q/bs?s=578.SI&annual,https://sg.finance.yahoo.com/q/pr?s=578.SI,https://sg.finance.yahoo.com/q/ks?s=578.SI,https://sg.finance.yahoo.com/q?s=578.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5VC.SI,$ Kori (5VC.SI),0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5VC.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5HV.SI,Koh Brothers Eco Engineering Ltd (5HV.SI),0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5HV.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K75.SI,Koh Brothers Group Ltd (K75.SI),0.35,0.41,0.87,7.00,2.09,7.47,3.41,12.10,,,1.40,0.36,0.30,,SES,Industrial Goods,General Contractors,,,,,,"400,000","327,000","486,000","366,000",,"645,000","556,000","692,000","556,000",,https://sg.finance.yahoo.com/q/bs?s=K75.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K75.SI,https://sg.finance.yahoo.com/q/ks?s=K75.SI,https://sg.finance.yahoo.com/q?s=K75.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5TI.SI,$ Kitchen Culture (5TI.SI),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5TI.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
554.SI,King Wan Corp Ltd (554.SI),0.31,0.25,1.24,5.08,1.53,35.02,1.67,28.42,,,4.80,0.37,0.29,,SES,Industrial Goods,General Contractors,,,,,,"49,000","41,000","23,000","26,000",,"135,000","126,000","107,000","101,000",,https://sg.finance.yahoo.com/q/bs?s=554.SI&annual,https://sg.finance.yahoo.com/q/pr?s=554.SI,https://sg.finance.yahoo.com/q/ks?s=554.SI,https://sg.finance.yahoo.com/q?s=554.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5MZ.SI,Kingsmen Creatives Ltd (5MZ.SI),1.02,0.37,2.77,15.69,1.61,5.10,4.31,18.66,,,3.90,1.03,0.89,,SES,Services,Business Services,,,,,,"123,000","120,000","103,000","98,000",,"224,000","209,000","180,000","166,000",,https://sg.finance.yahoo.com/q/bs?s=5MZ.SI&annual,https://sg.finance.yahoo.com/q/pr?s=5MZ.SI,https://sg.finance.yahoo.com/q/ks?s=5MZ.SI,https://sg.finance.yahoo.com/q?s=5MZ.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K71U.SI,Keppel REIT (K71U.SI),1.23,1.04,1.18,13.37,0.71,142.85,1.59,8.81,,,5.50,1.31,1.17,,SES,Financial,REIT - Office,,,,,,"2,381,000","1,060,000","629,000","607,000",,"5,857,000","3,116,000","2,632,000","2,092,000",,https://sg.finance.yahoo.com/q/bs?s=K71U.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K71U.SI,https://sg.finance.yahoo.com/q/ks?s=K71U.SI,https://sg.finance.yahoo.com/q?s=K71U.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K11.SI,Keppel Telecommunications & Transportation Ltd (K11.SI),1.64,0.97,1.69,5.00,1.83,110.35,1.89,44.47,,,2.10,1.92,1.39,,SES,Services,Air Delivery & Freight Services,,,,,,"610,000","604,000","402,000","351,000",,"1,403,000","1,149,000","863,000","772,000",,https://sg.finance.yahoo.com/q/bs?s=K11.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K11.SI,https://sg.finance.yahoo.com/q/ks?s=K11.SI,https://sg.finance.yahoo.com/q?s=K11.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
AJBU.SI,Keppel DC Reit (AJBU.SI),1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=AJBU.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
QL2.SI,IS ASIA BND S$D (QL2.SI),14.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=QL2.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
SK3.SI,KrisEnergy Ltd (SK3.SI),0.54,0.40,1.32,N/A,2.72,67.25,1.77,11.37,,,,0.88,0.45,,SES,Basic Materials,Independent Oil & Gas,,,,,,"410,000","240,000","181,000","468,000",,"829,000","707,000","460,000","360,000",,https://sg.finance.yahoo.com/q/bs?s=SK3.SI&annual,https://sg.finance.yahoo.com/q/pr?s=SK3.SI,https://sg.finance.yahoo.com/q/ks?s=SK3.SI,https://sg.finance.yahoo.com/q?s=SK3.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5DL.SI,Koon Holdings Ltd (5DL.SI),0.10,0.15,0.68,6.25,0.92,3.55,1.37,11.62,,,,0.16,0.10,,SES,Industrial Goods,General Contractors,,,,,,"115,000","129,000","157,000","67,000",,"172,000","181,000","233,000","122,000",,https://sg.finance.yahoo.com/q/bs?s=5DL.SI&annual,https://sg.finance.yahoo.com/q/pr?s=5DL.SI,https://sg.finance.yahoo.com/q/ks?s=5DL.SI,https://sg.finance.yahoo.com/q?s=5DL.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
504.SI,KLW Holdings Ltd (504.SI),0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=504.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5BK.SI,Koda Ltd (5BK.SI),0.09,0.17,0.51,N/A,1.59,2.06,1.09,6.33,,,,0.12,0.08,,SES,Consumer Goods,Home Furnishings & Fixtures,,,,,,"19,000","20,000","20,000","14,000",,"42,000","45,000","44,000","38,000",,https://sg.finance.yahoo.com/q/bs?s=5BK.SI&annual,https://sg.finance.yahoo.com/q/pr?s=5BK.SI,https://sg.finance.yahoo.com/q/ks?s=5BK.SI,https://sg.finance.yahoo.com/q?s=5BK.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K14.SI,Kingboard Copper Foil Holdings Ltd (K14.SI),0.15,0.51,0.29,49.00,15.47,3.59,0.91,0.79,,,,0.20,0.13,,SES,Basic Materials,Copper,,,,,,"96,000","72,000","87,000","96,000",,"2,984,000","2,950,000","2,890,000","2,906,000",,https://sg.finance.yahoo.com/q/bs?s=K14.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K14.SI,https://sg.finance.yahoo.com/q/ks?s=K14.SI,https://sg.finance.yahoo.com/q?s=K14.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5G2.SI,$ KimHeng Offshore (5G2.SI),0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5G2.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K03.SI,Khong Guan Flour Milling Ltd (K03.SI),2.12,1.91,1.11,40.77,8.74,2.13,4.26,2.29,,,1.40,2.25,1.97,,SES,Services,Food Wholesale,,,,,,"6,000","6,000","6,000","5,000",,"77,000","77,000","75,000","70,000",,https://sg.finance.yahoo.com/q/bs?s=K03.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K03.SI,https://sg.finance.yahoo.com/q/ks?s=K03.SI,https://sg.finance.yahoo.com/q?s=K03.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
LH4U.SI,Keppel Infra Tr (LH4U.SI),1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=LH4U.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5TT.SI,$ Keong Hong (5TT.SI),0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5TT.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
BN4.SI,Keppel Corp Ltd (BN4.SI),8.73,4.42,1.97,11.35,1.59,14.55,4.81,18.34,,,5.50,11.15,7.91,,SES,Industrial Goods,General Contractors,,,,,,"16,827,000","16,367,000","15,628,000","13,338,000",,"31,555,000","30,056,000","29,207,000","25,099,000",,https://sg.finance.yahoo.com/q/bs?s=BN4.SI&annual,https://sg.finance.yahoo.com/q/pr?s=BN4.SI,https://sg.finance.yahoo.com/q/ks?s=BN4.SI,https://sg.finance.yahoo.com/q?s=BN4.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5TF.SI,$ Junma Tyre Cord (5TF.SI),0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5TF.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5I4.SI,$ ICP Ltd (5I4.SI),0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5I4.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K17.SI,Keppel Land Ltd (K17.SI),4.45,3.78,1.18,9.16,3.49,49.47,1.13,10.07,,,6.30,4.58,3.16,,SES,Financial,Real Estate Development,,,,,,"6,383,000","6,337,000","4,814,000","4,138,000",,"14,528,000","13,823,000","11,461,000","10,009,000",,https://sg.finance.yahoo.com/q/bs?s=K17.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K17.SI,https://sg.finance.yahoo.com/q/ks?s=K17.SI,https://sg.finance.yahoo.com/q?s=K17.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
F9M.SI,Kencana Agri Ltd (F9M.SI),0.20,0.15,1.30,32.50,0.55,4.09,3.17,4.48,,,,0.26,0.19,,SES,Consumer Goods,Farm Products,,,,,,"338,000","317,000","299,000","251,000",,"511,000","482,000","526,000","478,000",,https://sg.finance.yahoo.com/q/bs?s=F9M.SI&annual,https://sg.finance.yahoo.com/q/pr?s=F9M.SI,https://sg.finance.yahoo.com/q/ks?s=F9M.SI,https://sg.finance.yahoo.com/q?s=F9M.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5OS.SI,Jubilee Industries Holdings Ltd (5OS.SI),0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5OS.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K01.SI,k1 Ventures Ltd (K01.SI),0.21,0.08,2.53,20.50,24.67,46.08,5.60,11.93,,,43.90,0.23,0.17,,SES,Financial,Asset Management,,,,,,,"256,000","258,000","317,000",,,"638,000","627,000","698,000",,https://sg.finance.yahoo.com/q/bs?s=K01.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K01.SI,https://sg.finance.yahoo.com/q/ks?s=K01.SI,https://sg.finance.yahoo.com/q?s=K01.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
J37.SI,Jardine Strategic Holdings Ltd (J37.SI),34.79,38.40,0.90,11.52,1.46,5.68,3.34,8.88,,,0.80,38.10,32.33,,SES,Conglomerates,Conglomerates,,,,,,"19,745,000","19,118,000","19,168,000","16,892,000",,"64,783,000","62,008,000","61,545,000","56,153,000",,https://sg.finance.yahoo.com/q/bs?s=J37.SI&annual,https://sg.finance.yahoo.com/q/pr?s=J37.SI,https://sg.finance.yahoo.com/q/ks?s=J37.SI,https://sg.finance.yahoo.com/q?s=J37.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
EG0.SI,JES International Holdings Ltd (EG0.SI),0.03,0.14,0.19,N/A,0.76,164.73,3.93,25.55,,,,0.10,0.02,,SES,Services,Shipping,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q/bs?s=EG0.SI&annual,https://sg.finance.yahoo.com/q/pr?s=EG0.SI,https://sg.finance.yahoo.com/q/ks?s=EG0.SI,https://sg.finance.yahoo.com/q?s=EG0.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
N6AD.SI,u JASO ADR US$+ (N6AD.SI),0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=N6AD.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
Q0W.SI,JB Foods Ltd (Q0W.SI),0.11,0.08,1.34,N/A,1.21,6.16,3.61,23.13,,,,0.24,0.08,,SES,Consumer Goods,Confectioners,,,,,,"401,000","308,000","241,000","226,000",,"611,000","487,000","431,000","326,000",,https://sg.finance.yahoo.com/q/bs?s=Q0W.SI&annual,https://sg.finance.yahoo.com/q/pr?s=Q0W.SI,https://sg.finance.yahoo.com/q/ks?s=Q0W.SI,https://sg.finance.yahoo.com/q?s=Q0W.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
J10.SI,Jaya Holdings Ltd (J10.SI),0.05,0.02,2.68,N/A,24.42,,3.41,5.38,,,,0.81,0.02,,SES,Services,Shipping,,,,,,"101,000","178,000","327,000","338,000",,"117,000","718,000","825,000","791,000",,https://sg.finance.yahoo.com/q/bs?s=J10.SI&annual,https://sg.finance.yahoo.com/q/pr?s=J10.SI,https://sg.finance.yahoo.com/q/ks?s=J10.SI,https://sg.finance.yahoo.com/q?s=J10.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5OI.SI,Japan Foods Holding Ltd (5OI.SI),0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5OI.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K29.SI,Karin Technology Holdings Ltd (K29.SI),0.35,0.36,0.96,11.13,1.44,1.70,3.63,10.22,,,47.50,0.36,0.28,,SES,Services,Electronics Wholesale,,,,,,"470,000","500,000","440,000","372,000",,"1,061,000","1,058,000","896,000","754,000",,https://sg.finance.yahoo.com/q/bs?s=K29.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K29.SI,https://sg.finance.yahoo.com/q/ks?s=K29.SI,https://sg.finance.yahoo.com/q?s=K29.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
E9L.SI,Joyas International Holdings Ltd (E9L.SI),0.02,0.01,2.40,12.00,1.39,8.01,6.71,28.42,,,,0.05,0.01,,SES,Services,Jewelry Stores,,,,,,"36,000","68,000","64,000","56,000",,"62,000","87,000","83,000","126,000",,https://sg.finance.yahoo.com/q/bs?s=E9L.SI&annual,https://sg.finance.yahoo.com/q/pr?s=E9L.SI,https://sg.finance.yahoo.com/q/ks?s=E9L.SI,https://sg.finance.yahoo.com/q?s=E9L.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5FA.SI,JEP Holdings Ltd (5FA.SI),0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5FA.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C8R.SI,Jiutian Chemical Group Ltd (C8R.SI),0.05,0.04,1.29,26.50,0.80,2.89,0.77,5.80,,,,0.08,0.05,,SES,Basic Materials,Chemicals - Major Diversified,,,,,,"747,000","806,000","840,000","761,000",,"1,240,000","1,245,000","1,205,000","1,125,000",,https://sg.finance.yahoo.com/q/bs?s=C8R.SI&annual,https://sg.finance.yahoo.com/q/pr?s=C8R.SI,https://sg.finance.yahoo.com/q/ks?s=C8R.SI,https://sg.finance.yahoo.com/q?s=C8R.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
FQ7.SI,Jasper Investments Ltd (FQ7.SI),0.01,0.00,N/A,N/A,0.02,,12.44,212.29,,,,0.04,0.00,,SES,Basic Materials,Oil & Gas Drilling & Exploration,,,,,,"181,000","185,000","188,000","159,000",,"472,000","509,000","555,000","613,000",,https://sg.finance.yahoo.com/q/bs?s=FQ7.SI&annual,https://sg.finance.yahoo.com/q/pr?s=FQ7.SI,https://sg.finance.yahoo.com/q/ks?s=FQ7.SI,https://sg.finance.yahoo.com/q?s=FQ7.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5PF.SI,Jason Marine Group Ltd. (5PF.SI),0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5PF.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5I3.SI,$ JasonHldg (5I3.SI),0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5I3.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
581.SI,ITE Electric Co Ltd (581.SI),0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=581.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
J17.SI,Jackspeed Corp Ltd (J17.SI),0.09,0.09,0.97,12.29,2.25,5.28,2.47,6.52,,,,0.09,0.06,,SES,Consumer Goods,Auto Parts,,,,,,"18,000","14,000","16,000","20,000",,"52,000","45,000","47,000","47,000",,https://sg.finance.yahoo.com/q/bs?s=J17.SI&annual,https://sg.finance.yahoo.com/q/pr?s=J17.SI,https://sg.finance.yahoo.com/q/ks?s=J17.SI,https://sg.finance.yahoo.com/q?s=J17.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
40T.SI,$ ISEC (40T.SI),0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=40T.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
I19.SI,IS MSCI SIN US$ (I19.SI),13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=I19.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
N6L.SI,IS LC BND US$ (N6L.SI),9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=N6L.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
I98.SI,IS MS INDIA US$ (I98.SI),7.23,0.00,N/A,N/A,N/A,,,,,,,11.16,6.05,,SES,N/A,N/A,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q/pr?s=I98.SI,https://sg.finance.yahoo.com/q/ks?s=I98.SI,https://sg.finance.yahoo.com/q?s=I98.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C07.SI,Jardine Cycle & Carriage Ltd (C07.SI),40.39,13.00,3.11,17.52,1.31,4.39,5.69,17.99,,,2.70,47.70,38.50,,SES,Consumer Goods,Auto Manufacturers - Major,,,,,,"9,824,000","9,327,000","10,050,000","9,130,000",,"20,622,000","19,210,000","20,748,000","19,095,000",,https://sg.finance.yahoo.com/q/bs?s=C07.SI&annual,https://sg.finance.yahoo.com/q/pr?s=C07.SI,https://sg.finance.yahoo.com/q/ks?s=C07.SI,https://sg.finance.yahoo.com/q?s=C07.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5WF.SI,$ ISOTeam (5WF.SI),0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5WF.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
I17.SI,IS S&P500 US$ (I17.SI),210.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=I17.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5EC.SI,ISR Capital Ltd (5EC.SI),0.03,0.01,5.00,N/A,0.84,,126.61,144.88,,,,0.08,0.02,,SES,Financial,Asset Management,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q/bs?s=5EC.SI&annual,https://sg.finance.yahoo.com/q/pr?s=5EC.SI,https://sg.finance.yahoo.com/q/ks?s=5EC.SI,https://sg.finance.yahoo.com/q?s=5EC.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
QL1.SI,IS LC BND S$D (QL1.SI),12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=QL1.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
QK9.SI,IS MS INDIA S$D (QK9.SI),9.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=QK9.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
O9Q.SI,IS LC 1-3Y US$ (O9Q.SI),9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=O9Q.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
N6M.SI,IS ASIA BND US$ (N6M.SI),10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=N6M.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
